 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63254215e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.17855751e-09 
 1.00000000e-12  0.00000000e+00  1.00000000e-12  2.63254215e-07  1.00000000e-12  0.00000000e+00  1.00000000e-12  3.17855751e-09 
 2.00000000e-12  0.00000000e+00  2.00000000e-12  2.63254215e-07  2.00000000e-12  0.00000000e+00  2.00000000e-12  3.17855752e-09 
 4.00000000e-12  0.00000000e+00  4.00000000e-12  2.63254215e-07  4.00000000e-12  0.00000000e+00  4.00000000e-12  3.17855753e-09 
 8.00000000e-12  0.00000000e+00  8.00000000e-12  2.63254215e-07  8.00000000e-12  0.00000000e+00  8.00000000e-12  3.17855754e-09 
 1.60000000e-11  0.00000000e+00  1.60000000e-11  2.63254215e-07  1.60000000e-11  0.00000000e+00  1.60000000e-11  3.17855753e-09 
 3.20000000e-11  0.00000000e+00  3.20000000e-11  2.63254215e-07  3.20000000e-11  0.00000000e+00  3.20000000e-11  3.17855753e-09 
 6.40000000e-11  0.00000000e+00  6.40000000e-11  2.63254215e-07  6.40000000e-11  0.00000000e+00  6.40000000e-11  3.17855754e-09 
 1.28000000e-10  0.00000000e+00  1.28000000e-10  2.63254215e-07  1.28000000e-10  0.00000000e+00  1.28000000e-10  3.17855754e-09 
 2.28000000e-10  0.00000000e+00  2.28000000e-10  2.63254215e-07  2.28000000e-10  0.00000000e+00  2.28000000e-10  3.17855754e-09 
 3.28000000e-10  0.00000000e+00  3.28000000e-10  2.63254215e-07  3.28000000e-10  0.00000000e+00  3.28000000e-10  3.17855753e-09 
 4.28000000e-10  0.00000000e+00  4.28000000e-10  2.63254215e-07  4.28000000e-10  0.00000000e+00  4.28000000e-10  3.17855753e-09 
 5.28000000e-10  0.00000000e+00  5.28000000e-10  2.63254215e-07  5.28000000e-10  0.00000000e+00  5.28000000e-10  3.17855752e-09 
 6.28000000e-10  0.00000000e+00  6.28000000e-10  2.63254215e-07  6.28000000e-10  0.00000000e+00  6.28000000e-10  3.17855752e-09 
 7.28000000e-10  0.00000000e+00  7.28000000e-10  2.63254215e-07  7.28000000e-10  0.00000000e+00  7.28000000e-10  3.17855751e-09 
 8.28000000e-10  0.00000000e+00  8.28000000e-10  2.63254215e-07  8.28000000e-10  0.00000000e+00  8.28000000e-10  3.17855750e-09 
 9.28000000e-10  0.00000000e+00  9.28000000e-10  2.63254215e-07  9.28000000e-10  0.00000000e+00  9.28000000e-10  3.17855750e-09 
 1.02800000e-09  0.00000000e+00  1.02800000e-09  2.63254215e-07  1.02800000e-09  0.00000000e+00  1.02800000e-09  3.17855749e-09 
 1.12800000e-09  0.00000000e+00  1.12800000e-09  2.63254215e-07  1.12800000e-09  0.00000000e+00  1.12800000e-09  3.17855748e-09 
 1.22800000e-09  0.00000000e+00  1.22800000e-09  2.63254215e-07  1.22800000e-09  0.00000000e+00  1.22800000e-09  3.17855748e-09 
 1.32800000e-09  0.00000000e+00  1.32800000e-09  2.63254215e-07  1.32800000e-09  0.00000000e+00  1.32800000e-09  3.17855747e-09 
 1.42800000e-09  0.00000000e+00  1.42800000e-09  2.63254215e-07  1.42800000e-09  0.00000000e+00  1.42800000e-09  3.17855746e-09 
 1.52800000e-09  0.00000000e+00  1.52800000e-09  2.63254215e-07  1.52800000e-09  0.00000000e+00  1.52800000e-09  3.17855746e-09 
 1.62800000e-09  0.00000000e+00  1.62800000e-09  2.63254215e-07  1.62800000e-09  0.00000000e+00  1.62800000e-09  3.17855746e-09 
 1.72800000e-09  0.00000000e+00  1.72800000e-09  2.63254215e-07  1.72800000e-09  0.00000000e+00  1.72800000e-09  3.17855745e-09 
 1.82800000e-09  0.00000000e+00  1.82800000e-09  2.63254215e-07  1.82800000e-09  0.00000000e+00  1.82800000e-09  3.17855746e-09 
 1.92800000e-09  0.00000000e+00  1.92800000e-09  2.63254215e-07  1.92800000e-09  0.00000000e+00  1.92800000e-09  3.17855746e-09 
 2.02800000e-09  0.00000000e+00  2.02800000e-09  2.63254215e-07  2.02800000e-09  0.00000000e+00  2.02800000e-09  3.17855745e-09 
 2.12800000e-09  0.00000000e+00  2.12800000e-09  2.63254215e-07  2.12800000e-09  0.00000000e+00  2.12800000e-09  3.17855746e-09 
 2.22800000e-09  0.00000000e+00  2.22800000e-09  2.63254215e-07  2.22800000e-09  0.00000000e+00  2.22800000e-09  3.17855746e-09 
 2.32800000e-09  0.00000000e+00  2.32800000e-09  2.63254215e-07  2.32800000e-09  0.00000000e+00  2.32800000e-09  3.17855745e-09 
 2.42800000e-09  0.00000000e+00  2.42800000e-09  2.63254215e-07  2.42800000e-09  0.00000000e+00  2.42800000e-09  3.17855746e-09 
 2.52800000e-09  0.00000000e+00  2.52800000e-09  2.63254215e-07  2.52800000e-09  0.00000000e+00  2.52800000e-09  3.17855746e-09 
 2.62800000e-09  0.00000000e+00  2.62800000e-09  2.63254215e-07  2.62800000e-09  0.00000000e+00  2.62800000e-09  3.17855745e-09 
 2.72800000e-09  0.00000000e+00  2.72800000e-09  2.63254215e-07  2.72800000e-09  0.00000000e+00  2.72800000e-09  3.17855746e-09 
 2.82800000e-09  0.00000000e+00  2.82800000e-09  2.63254215e-07  2.82800000e-09  0.00000000e+00  2.82800000e-09  3.17855746e-09 
 2.92800000e-09  0.00000000e+00  2.92800000e-09  2.63254215e-07  2.92800000e-09  0.00000000e+00  2.92800000e-09  3.17855745e-09 
 3.02800000e-09  0.00000000e+00  3.02800000e-09  2.63254215e-07  3.02800000e-09  0.00000000e+00  3.02800000e-09  3.17855746e-09 
 3.12800000e-09  0.00000000e+00  3.12800000e-09  2.63254215e-07  3.12800000e-09  0.00000000e+00  3.12800000e-09  3.17855746e-09 
 3.22800000e-09  0.00000000e+00  3.22800000e-09  2.63254215e-07  3.22800000e-09  0.00000000e+00  3.22800000e-09  3.17855745e-09 
 3.32800000e-09  0.00000000e+00  3.32800000e-09  2.63254215e-07  3.32800000e-09  0.00000000e+00  3.32800000e-09  3.17855746e-09 
 3.42800000e-09  0.00000000e+00  3.42800000e-09  2.63254215e-07  3.42800000e-09  0.00000000e+00  3.42800000e-09  3.17855746e-09 
 3.52800000e-09  0.00000000e+00  3.52800000e-09  2.63254215e-07  3.52800000e-09  0.00000000e+00  3.52800000e-09  3.17855745e-09 
 3.62800000e-09  0.00000000e+00  3.62800000e-09  2.63254215e-07  3.62800000e-09  0.00000000e+00  3.62800000e-09  3.17855746e-09 
 3.72800000e-09  0.00000000e+00  3.72800000e-09  2.63254215e-07  3.72800000e-09  0.00000000e+00  3.72800000e-09  3.17855746e-09 
 3.82800000e-09  0.00000000e+00  3.82800000e-09  2.63254215e-07  3.82800000e-09  0.00000000e+00  3.82800000e-09  3.17855745e-09 
 3.92800000e-09  0.00000000e+00  3.92800000e-09  2.63254215e-07  3.92800000e-09  0.00000000e+00  3.92800000e-09  3.17855746e-09 
 4.02800000e-09  0.00000000e+00  4.02800000e-09  2.63254215e-07  4.02800000e-09  0.00000000e+00  4.02800000e-09  3.17855746e-09 
 4.12800000e-09  0.00000000e+00  4.12800000e-09  2.63254215e-07  4.12800000e-09  0.00000000e+00  4.12800000e-09  3.17855745e-09 
 4.22800000e-09  0.00000000e+00  4.22800000e-09  2.63254215e-07  4.22800000e-09  0.00000000e+00  4.22800000e-09  3.17855746e-09 
 4.32800000e-09  0.00000000e+00  4.32800000e-09  2.63254215e-07  4.32800000e-09  0.00000000e+00  4.32800000e-09  3.17855746e-09 
 4.42800000e-09  0.00000000e+00  4.42800000e-09  2.63254215e-07  4.42800000e-09  0.00000000e+00  4.42800000e-09  3.17855745e-09 
 4.52800000e-09  0.00000000e+00  4.52800000e-09  2.63254215e-07  4.52800000e-09  0.00000000e+00  4.52800000e-09  3.17855746e-09 
 4.62800000e-09  0.00000000e+00  4.62800000e-09  2.63254215e-07  4.62800000e-09  0.00000000e+00  4.62800000e-09  3.17855746e-09 
 4.72800000e-09  0.00000000e+00  4.72800000e-09  2.63254215e-07  4.72800000e-09  0.00000000e+00  4.72800000e-09  3.17855745e-09 
 4.82800000e-09  0.00000000e+00  4.82800000e-09  2.63254215e-07  4.82800000e-09  0.00000000e+00  4.82800000e-09  3.17855746e-09 
 4.92800000e-09  0.00000000e+00  4.92800000e-09  2.63254215e-07  4.92800000e-09  0.00000000e+00  4.92800000e-09  3.17855746e-09 
 5.02800000e-09  0.00000000e+00  5.02800000e-09  2.63254215e-07  5.02800000e-09  0.00000000e+00  5.02800000e-09  3.17855745e-09 
 5.12800000e-09  0.00000000e+00  5.12800000e-09  2.63254215e-07  5.12800000e-09  0.00000000e+00  5.12800000e-09  3.17855746e-09 
