 0.00000000e+00  3.14573962e-02  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  1.13560326e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-09  3.14573962e-02  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  1.13560326e-05  1.00000000e-09  0.00000000e+00  1.00000000e-09  0.00000000e+00 
 2.00000000e-09  3.14573962e-02  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  1.13560326e-05  2.00000000e-09  0.00000000e+00  2.00000000e-09  0.00000000e+00 
 4.00000000e-09  3.14573962e-02  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  1.13560326e-05  4.00000000e-09  0.00000000e+00  4.00000000e-09  0.00000000e+00 
 8.00000000e-09  3.14573962e-02  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  1.13560326e-05  8.00000000e-09  0.00000000e+00  8.00000000e-09  0.00000000e+00 
 1.60000000e-08  3.14573962e-02  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  1.13560326e-05  1.60000000e-08  0.00000000e+00  1.60000000e-08  0.00000000e+00 
 3.20000000e-08  3.14573962e-02  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  1.13560326e-05  3.20000000e-08  0.00000000e+00  3.20000000e-08  0.00000000e+00 
 6.40000000e-08  3.14573962e-02  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  1.13560326e-05  6.40000000e-08  0.00000000e+00  6.40000000e-08  0.00000000e+00 
 1.28000000e-07  3.14573962e-02  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  1.13560326e-05  1.28000000e-07  0.00000000e+00  1.28000000e-07  0.00000000e+00 
 2.28000000e-07  3.14573962e-02  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  1.13560326e-05  2.28000000e-07  0.00000000e+00  2.28000000e-07  0.00000000e+00 
 3.28000000e-07  3.14573962e-02  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  1.13560326e-05  3.28000000e-07  0.00000000e+00  3.28000000e-07  0.00000000e+00 
 4.28000000e-07  3.14573962e-02  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  1.13560326e-05  4.28000000e-07  0.00000000e+00  4.28000000e-07  0.00000000e+00 
 5.28000000e-07  3.14573962e-02  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  1.13560326e-05  5.28000000e-07  0.00000000e+00  5.28000000e-07  0.00000000e+00 
 6.28000000e-07  3.14573962e-02  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  1.13560326e-05  6.28000000e-07  0.00000000e+00  6.28000000e-07  0.00000000e+00 
 7.28000000e-07  3.14573962e-02  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  1.13560326e-05  7.28000000e-07  0.00000000e+00  7.28000000e-07  0.00000000e+00 
 8.28000000e-07  3.14573962e-02  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  1.13560326e-05  8.28000000e-07  0.00000000e+00  8.28000000e-07  0.00000000e+00 
 9.28000000e-07  3.14573962e-02  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  1.13560326e-05  9.28000000e-07  0.00000000e+00  9.28000000e-07  0.00000000e+00 
 1.02800000e-06  3.14573962e-02  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  1.13560326e-05  1.02800000e-06  0.00000000e+00  1.02800000e-06  0.00000000e+00 
 1.12800000e-06  3.14573962e-02  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  1.13560326e-05  1.12800000e-06  0.00000000e+00  1.12800000e-06  0.00000000e+00 
 1.22800000e-06  3.14573962e-02  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  1.13560326e-05  1.22800000e-06  0.00000000e+00  1.22800000e-06  0.00000000e+00 
 1.32800000e-06  3.14573962e-02  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  1.13560326e-05  1.32800000e-06  0.00000000e+00  1.32800000e-06  0.00000000e+00 
 1.42800000e-06  3.14573962e-02  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  1.13560326e-05  1.42800000e-06  0.00000000e+00  1.42800000e-06  0.00000000e+00 
 1.52800000e-06  3.14573962e-02  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  1.13560326e-05  1.52800000e-06  0.00000000e+00  1.52800000e-06  0.00000000e+00 
 1.62800000e-06  3.14573962e-02  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  1.13560326e-05  1.62800000e-06  0.00000000e+00  1.62800000e-06  0.00000000e+00 
 1.72800000e-06  3.14573962e-02  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  1.13560326e-05  1.72800000e-06  0.00000000e+00  1.72800000e-06  0.00000000e+00 
 1.82800000e-06  3.14573962e-02  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  1.13560326e-05  1.82800000e-06  0.00000000e+00  1.82800000e-06  0.00000000e+00 
 1.92800000e-06  3.14573962e-02  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  1.13560326e-05  1.92800000e-06  0.00000000e+00  1.92800000e-06  0.00000000e+00 
 2.02800000e-06  3.14573962e-02  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  1.13560326e-05  2.02800000e-06  0.00000000e+00  2.02800000e-06  0.00000000e+00 
 2.12800000e-06  3.14573962e-02  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  1.13560326e-05  2.12800000e-06  0.00000000e+00  2.12800000e-06  0.00000000e+00 
 2.22800000e-06  3.14573962e-02  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  1.13560326e-05  2.22800000e-06  0.00000000e+00  2.22800000e-06  0.00000000e+00 
 2.32800000e-06  3.14573962e-02  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  1.13560326e-05  2.32800000e-06  0.00000000e+00  2.32800000e-06  0.00000000e+00 
 2.42800000e-06  3.14573962e-02  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  1.13560326e-05  2.42800000e-06  0.00000000e+00  2.42800000e-06  0.00000000e+00 
 2.52800000e-06  3.14573962e-02  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  1.13560326e-05  2.52800000e-06  0.00000000e+00  2.52800000e-06  0.00000000e+00 
 2.62800000e-06  3.14573962e-02  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  1.13560326e-05  2.62800000e-06  0.00000000e+00  2.62800000e-06  0.00000000e+00 
 2.72800000e-06  3.14573962e-02  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  1.13560326e-05  2.72800000e-06  0.00000000e+00  2.72800000e-06  0.00000000e+00 
 2.82800000e-06  3.14573962e-02  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  1.13560326e-05  2.82800000e-06  0.00000000e+00  2.82800000e-06  0.00000000e+00 
 2.92800000e-06  3.14573962e-02  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  1.13560326e-05  2.92800000e-06  0.00000000e+00  2.92800000e-06  0.00000000e+00 
 3.02800000e-06  3.14573962e-02  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  1.13560326e-05  3.02800000e-06  0.00000000e+00  3.02800000e-06  0.00000000e+00 
 3.12800000e-06  3.14573962e-02  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  1.13560326e-05  3.12800000e-06  0.00000000e+00  3.12800000e-06  0.00000000e+00 
 3.22800000e-06  3.14573962e-02  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  1.13560326e-05  3.22800000e-06  0.00000000e+00  3.22800000e-06  0.00000000e+00 
